"address","latitude","longitude"
"2925 Van Ness Ave, San Francisco, CA 94109",37.802619934082,-122.424850463867
"2955 Van Ness Ave, San Francisco, CA 94109",37.8029670715332,-122.424919128418
"2935 Van Ness Ave, San Francisco, CA 94109",37.8027496337891,-122.424873352051
"3033 Franklin St, San Francisco, CA 94123",37.8025741577148,-122.426475524902
"3045 Franklin St, San Francisco, CA 94123",37.802677154541,-122.426498413086
"1490 Chestnut St, San Francisco, CA 94123",37.8019065856934,-122.427719116211
"1407 Francisco St, San Francisco, CA 94123",37.8027687072754,-122.428466796875
"3101 Gough St, San Francisco, CA 94123",37.8020629882812,-122.428062438965
"3326 Laguna St, San Francisco, CA 94123",37.8018188476562,-122.431381225586
"3201 Octavia St, San Francisco, CA 94123",37.8018341064453,-122.429695129395
"1535 Francisco St, San Francisco, CA 94123",37.8025093078613,-122.430465698242
"1626 Chestnut St, San Francisco, CA 94123",37.8015747070312,-122.430229187012
"3300 Laguna St, San Francisco, CA 94123",37.8015823364258,-122.431327819824
"3336 Laguna St, San Francisco, CA 94123",37.801929473877,-122.43140411377
"1531 Francisco St, San Francisco, CA 94123",37.8025207519531,-122.430374145508
"1 Toledo Way, San Francisco, CA 94123",37.8015480041504,-122.437721252441
"2120 Chestnut St, San Francisco, CA 94123",37.8005409240723,-122.438354492188
"1 Mallorca Way, San Francisco, CA 94123",37.8008256107569,-122.437328919768
"2272 Chestnut St, San Francisco, CA 94123",37.8002243041992,-122.440902709961
"3360 Scott St, San Francisco, CA 94123",37.8009834289551,-122.441337585449
"2386 Lombard St, San Francisco, CA 94123",37.799243927002,-122.440734863281
"2300 Lombard St, San Francisco, CA 94123",37.7994003295899,-122.439514160156
"2358 Lombard St, San Francisco, CA 94123",37.7992858886719,-122.440414428711
"2240 Lombard St, San Francisco, CA 94123",37.7995338439941,-122.438514709473
"3315 Steiner St, San Francisco, CA 94123",37.7999725341797,-122.43775177002
"3325 Steiner St, San Francisco, CA 94123",37.8000755310059,-122.437774658203
"2230 Lombard St, San Francisco, CA 94123",37.799560546875,-122.438301086426
"3345 Fillmore St, San Francisco, CA 94123",37.8004188537598,-122.436157226562
"3344 Fillmore St, San Francisco, CA 94123",37.8004989624024,-122.436172485352
"3334 Fillmore St, San Francisco, CA 94123",37.8003845214844,-122.436149597168
"1995 Chestnut St, San Francisco, CA 94123",37.8008766174316,-122.435882568359
"1901 Chestnut St, San Francisco, CA 94123",37.8010025024414,-122.43482208252
"1925 Chestnut St, San Francisco, CA 94123",37.8009796142578,-122.435020446777
"2006 Lombard St, San Francisco, CA 94123",37.8000221252441,-122.434684753418
"1895 Chestnut St, San Francisco, CA 94123",37.8010597229004,-122.434364318848
"1849 Chestnut St, San Francisco, CA 94123",37.8011322021484,-122.43376159668
"311 S Ellsworth Ave, San Mateo, CA 94401",37.5648207217455,-122.323008477688
"1755 Chestnut St, San Francisco, CA 94123",37.801326751709,-122.43221282959
"1795 Chestnut St, San Francisco, CA 94123",37.80126953125,-122.432693481445
"3225 Laguna St, San Francisco, CA 94123",37.8009185791016,-122.431198120117
"3330 Buchanan St, San Francisco, CA 94123",37.800838470459,-122.432876586914
"1737 Chestnut St, San Francisco, CA 94123",37.8013648986816,-122.431922912598
"1731 Chestnut St, San Francisco, CA 94123",37.8013725280762,-122.431831359863
"1848 Lombard St, San Francisco, CA 94123",37.800365447998,-122.43196105957
"1631 Chestnut St, San Francisco, CA 94123",37.801586151123,-122.430152893066
"1685 Chestnut St, San Francisco, CA 94123",37.8014907836914,-122.430892944336
"3145 Octavia St, San Francisco, CA 94123",37.80126953125,-122.429588317871
"1665 Chestnut St, San Francisco, CA 94123",37.801513671875,-122.430725097656
"3127 Octavia St, San Francisco, CA 94123",37.8011016845703,-122.429550170898
"1625 Chestnut St, San Francisco, CA 94123",37.8016090393066,-122.429985046387
"3155 Octavia St, San Francisco, CA 94123",37.8014450073242,-122.429618835449
"1770 Lombard St, San Francisco, CA 94123",37.8005485534668,-122.430557250977
"3250 Laguna St, San Francisco, CA 94123",37.801155090332,-122.431243896484
"1535 Chestnut St, San Francisco, CA 94123",37.8017768859863,-122.428688049316
"1610 Lombard St, San Francisco, CA 94123",37.8008575439453,-122.428161621094
"1555 Chestnut St, San Francisco, CA 94123",37.8017501831055,-122.428886413574
"3124 Octavia St, San Francisco, CA 94123",37.8011169433594,-122.429550170898
"1585 Chestnut St, San Francisco, CA 94123",37.801697999239,-122.429303079844
"1525 Chestnut St, San Francisco, CA 94123",37.8018035888672,-122.428512573242
"3035 Gough St, San Francisco, CA 94123",37.8014755249023,-122.427940368652
"1521 Chestnut St, San Francisco, CA 94123",37.801815032959,-122.428421020508
"1618 Lombard St, San Francisco, CA 94123",37.8008460998535,-122.428268432617
"3140 Octavia St, San Francisco, CA 94123",37.8012809753418,-122.429588317871
"3055 Gough St, San Francisco, CA 94123",37.8016510009766,-122.427978515625
"3110 Octavia St, San Francisco, CA 94123",37.8009376525879,-122.42951965332
"3006 Gough St, San Francisco, CA 94123",37.8010749816895,-122.427856445312
"1437 Chestnut St, San Francisco, CA 94123",37.8019905090332,-122.427047729492
"1457 Chestnut St, San Francisco, CA 94123",37.8019523620605,-122.42733001709
"1447 Chestnut St, San Francisco, CA 94123",37.8019714355469,-122.427177429199
"1580 Lombard St, San Francisco, CA 94123",37.8009567260742,-122.427391052246
"1401 Chestnut St, San Francisco, CA 94123",37.8020477294922,-122.426574707031
"2825 Van Ness Ave, San Francisco, CA 94109",37.8017883300781,-122.424682617188
"2805 Van Ness Ave, San Francisco, CA 94109",37.8016090393066,-122.424644470215
"1400 Lombard St, San Francisco, CA 94123",37.8012733459473,-122.424934387207
"2900 Franklin St, San Francisco, CA 94123",37.8012657165527,-122.426231384277
"2835 Van Ness Ave, San Francisco, CA 94109",37.8018684387207,-122.424697875977
"2942 Franklin St, San Francisco, CA 94123",37.8017387390137,-122.426315307617
"2727 Polk St, San Francisco, CA 94109",37.8019790649414,-122.422981262207
"1237 Chestnut St, San Francisco, CA 94109",37.8023986816406,-122.423767089844
"1229 Chestnut St, San Francisco, CA 94109",37.802417755127,-122.423622131348
"1304 Lombard St, San Francisco, CA 94109",37.801513671875,-122.423095703125
"2747 Polk St, San Francisco, CA 94109",37.8021392822266,-122.423011779785
"1267 Chestnut St, San Francisco, CA 94109",37.8023567199707,-122.42407989502
"2737 Polk St, San Francisco, CA 94109",37.802059173584,-122.422996520996
"1257 Chestnut St, San Francisco, CA 94109",37.8023719787598,-122.423973083496
"2850 Van Ness Ave, San Francisco, CA 94109",37.8020439147949,-122.424613952637
"1207 Chestnut St, San Francisco, CA 94109",37.8024520874023,-122.423362731934
"2760 Polk St, San Francisco, CA 94109",37.8023147583008,-122.423042297363
"1280 Lombard St, San Francisco, CA 94109",37.8015975952148,-122.422500610352
"1175 Chestnut St, San Francisco, CA 94109",37.8025627136231,-122.422561645508
"2700 Polk St, San Francisco, CA 94109",37.8017158508301,-122.422927856445
"1310 Greenwich St, San Francisco, CA 94109",37.8007850646973,-122.421371459961
"1414 Greenwich St, San Francisco, CA 94109",37.8005485534668,-122.423240661621
"1305 Lombard St, San Francisco, CA 94109",37.8014984130859,-122.423217773438
"2649 Polk St, San Francisco, CA 94109",37.8012161254883,-122.422828674316
"1400 Greenwich St, San Francisco, CA 94109",37.8005867004395,-122.422950744629
"2725 Van Ness Ave, San Francisco, CA 94109",37.8008346557617,-122.424491882324
"1520 Greenwich St, San Francisco, CA 94123",37.8003196716309,-122.42512512207
"2810 Franklin St, San Francisco, CA 94123",37.8004035949707,-122.426040649414
"1540 Greenwich St, San Francisco, CA 94123",37.8003044128418,-122.425247192383
"1501 Lombard St, San Francisco, CA 94123",37.8010787963867,-122.426460266113
"2901 Gough St, San Francisco, CA 94123",37.8002548217773,-122.427688598633
"2941 Gough St, San Francisco, CA 94123",37.8005676269531,-122.427749633789
"1671 Lombard St, San Francisco, CA 94123",37.8007659912109,-122.42887878418
"3010 Octavia St, San Francisco, CA 94123",37.8000030517578,-122.429313659668
"1601 Lombard St, San Francisco, CA 94123",37.8008779138327,-122.427991479635
"3110 Laguna St, San Francisco, CA 94123",37.7998008728027,-122.430946350098
"3200 Buchanan St, San Francisco, CA 94123",37.7995872497559,-122.432624816895
"3101 Laguna St, San Francisco, CA 94123",37.7998390197754,-122.430961608887
"1910 Greenwich St, San Francisco, CA 94123",37.7994956970215,-122.431610107422
"2000 Greenwich St, San Francisco, CA 94123",37.7993392944336,-122.432800292969
"3218 Steiner St, San Francisco, CA 94123",37.7990837097168,-122.43758392334
"2250 Greenwich St, San Francisco, CA 94123",37.7988357543945,-122.436798095703
"2206 Greenwich St, San Francisco, CA 94123",37.7989266067743,-122.436129972339
"2265 Lombard St, San Francisco, CA 94123",37.799503326416,-122.438743591309
"3132 Scott St, San Francisco, CA 94123",37.7988090515137,-122.440910339355
"3126 Scott St, San Francisco, CA 94123",37.7987098693848,-122.440887451172
"3060 Scott St, San Francisco, CA 94123",37.7981224060059,-122.440757751465
"2360 Filbert St, San Francisco, CA 94123",37.7976760864258,-122.438339233398
"2350 Filbert St, San Francisco, CA 94123",37.7976951599121,-122.438209533691
"2370 Filbert St, San Francisco, CA 94123",37.7976570129395,-122.438484191895
"2303 Greenwich St, San Francisco, CA 94123",37.7987160533667,-122.437708452344
"3145 Fillmore St, San Francisco, CA 94123",37.7986488342285,-122.435821533203
"277 Pixley St, San Francisco, CA 94123",37.7983207702637,-122.437080383301
"2170 Filbert St, San Francisco, CA 94123",37.7980880737305,-122.435173034668
"1911 Greenwich St, San Francisco, CA 94123",37.7995109558105,-122.431480407715
"1918 Filbert St, San Francisco, CA 94123",37.7985496520996,-122.431495666504
"1915 Greenwich St, San Francisco, CA 94123",37.7994995117188,-122.431587219238
"1814 Filbert St, San Francisco, CA 94123",37.7988128662109,-122.429489135742
"1801 Greenwich St, San Francisco, CA 94123",37.7997589111328,-122.429573059082
"1730 Filbert St, San Francisco, CA 94123",37.7989959716797,-122.428039550781
"1700 Filbert St, San Francisco, CA 94123",37.7990455627441,-122.427642822266
"1708 Filbert St, San Francisco, CA 94123",37.7990341186524,-122.427749633789
"1714 Filbert St, San Francisco, CA 94123",37.799015045166,-122.42790222168
"1741 Greenwich St, San Francisco, CA 94123",37.799919128418,-122.428359985352
"1671 Greenwich St, San Francisco, CA 94123",37.8000679016113,-122.427177429199
"1648 Filbert St, San Francisco, CA 94123",37.7991752624512,-122.426681518555
"2810 Gough St, San Francisco, CA 94123",37.7992935180664,-122.427505493164
"2755 Franklin St, San Francisco, CA 94123",37.7999992370606,-122.42594909668
"1674 Filbert St, San Francisco, CA 94123",37.799129486084,-122.427024841309
"1600 Filbert St, San Francisco, CA 94123",37.7992477416992,-122.426116943359
"1630 Filbert St, San Francisco, CA 94123",37.7992057800293,-122.426429748535
"1539 Greenwich St, San Francisco, CA 94123",37.8003158569336,-122.425140380859
"1538 Filbert St, San Francisco, CA 94123",37.7993965148926,-122.42497253418
"2645 Van Ness Ave, San Francisco, CA 94109",37.7999076843262,-122.424324035645
"2774 Franklin St, San Francisco, CA 94123",37.7999877929688,-122.42594909668
"2736 Franklin St, San Francisco, CA 94123",37.7998085021973,-122.425910949707
"1556 Filbert St, San Francisco, CA 94123",37.7993659973145,-122.425216674805
"1545 Greenwich St, San Francisco, CA 94123",37.8003005981445,-122.425270080566
"1580 Filbert St, San Francisco, CA 94123",37.7993240356445,-122.425537109375
"1555 Greenwich St, San Francisco, CA 94123",37.8002891540527,-122.42537689209
"1526 Filbert St, San Francisco, CA 94123",37.7994155883789,-122.424842834473
"1550 Filbert St, San Francisco, CA 94123",37.7993812561035,-122.425102233887
"1445 Greenwich St, San Francisco, CA 94109",37.800537109375,-122.423355102539
"2642 Van Ness Ave, San Francisco, CA 94109",37.8000030517578,-122.424224853516
"1424 Filbert St, San Francisco, CA 94109",37.7996406555176,-122.423011779785
"2507 Polk St, San Francisco, CA 94109",37.799934387207,-122.422561645508
"1400 Filbert St, San Francisco, CA 94109",37.7996635437012,-122.422805786133
"1425 Greenwich St, San Francisco, CA 94109",37.8005599975586,-122.423149108887
"2545 Polk St, San Francisco, CA 94109",37.800350189209,-122.422660827637
"1440 Filbert St, San Francisco, CA 94109",37.7996101379395,-122.423263549805
"1385 Greenwich St, San Francisco, CA 94109",37.8006553649902,-122.422416687012
"2560 Polk St, San Francisco, CA 94109",37.8002014160156,-122.422622680664
"2425 Larkin St, San Francisco, CA 94109",37.8003082275391,-122.420951843262
"2401 Larkin St, San Francisco, CA 94109",37.8000793457031,-122.4208984375
"2433 Larkin St, San Francisco, CA 94109",37.8003845214844,-122.420967102051
"2439 Larkin St, San Francisco, CA 94109",37.8004722595215,-122.42098236084
"1380 Filbert St, San Francisco, CA 94109",37.799747467041,-122.422134399414
"2540 Polk St, San Francisco, CA 94109",37.8000564575195,-122.422592163086
"2323 Larkin St, San Francisco, CA 94109",37.7993202209473,-122.420738220215
"2345 Larkin St, San Francisco, CA 94109",37.7995834350586,-122.420791625977
"1369 Filbert St, San Francisco, CA 94109",37.7997627258301,-122.422004699707
"2301 Larkin St, San Francisco, CA 94109",37.799186706543,-122.420715332031
"1376 Union St, San Francisco, CA 94109",37.7988220006227,-122.421863302588
"2500 Van Ness Ave, San Francisco, CA 94109",37.7986679077148,-122.423942565918
"1454 Union St, San Francisco, CA 94109",37.7986335754395,-122.423332214355
"2459 Polk St, San Francisco, CA 94109",37.799560546875,-122.422485351563
"2526 Van Ness Ave, San Francisco, CA 94109",37.798942565918,-122.424003601074
"2510 Van Ness Ave, San Francisco, CA 94109",37.7987976074219,-122.423973083496
"1455 Filbert St, San Francisco, CA 94109",37.799633026123,-122.423072814941
"2433 Polk St, San Francisco, CA 94109",37.7992286682129,-122.422416687012
"1510 Union St, San Francisco, CA 94123",37.7985021471977,-122.424339652061
"1594 Union St, San Francisco, CA 94123",37.7983551025391,-122.425483703613
"1575 Filbert St, San Francisco, CA 94123",37.7993431091309,-122.425392150879
"2650 Franklin St, San Francisco, CA 94123",37.7990303039551,-122.425758361816
"1695 Filbert St, San Francisco, CA 94123",37.7991104125977,-122.427154541016
"2665 Franklin St, San Francisco, CA 94123",37.7991600036621,-122.42578125
"2625 Franklin St, San Francisco, CA 94123",37.7987518310547,-122.425704956055
"1645 Filbert St, San Francisco, CA 94123",37.7991943359375,-122.426528930664
"1658 Union St, San Francisco, CA 94123",37.7982238680124,-122.42655582726
"2765 Gough St, San Francisco, CA 94123",37.7989082336426,-122.427429199219
"1712 Union St, San Francisco, CA 94123",37.798095703125,-122.427612304688
"1961 Filbert St, San Francisco, CA 94123",37.7985305786133,-122.431663513184
"2074 Union St, San Francisco, CA 94123",37.7973442077637,-122.433486938477
"2048 Union St, San Francisco, CA 94123",37.7973937988281,-122.43310546875
"2035 Filbert St, San Francisco, CA 94123",37.7983512878418,-122.433082580566
"3020 Fillmore St, San Francisco, CA 94123",37.797435760498,-122.435562133789
"2224 Union St, San Francisco, CA 94123",37.7970123291016,-122.436088562012
"2267 Filbert St, San Francisco, CA 94123",37.7978858947754,-122.43675994873
"2350 Union St, San Francisco, CA 94123",37.7967643737793,-122.438026428223
"2900 Pierce St, San Francisco, CA 94123",37.7968902587891,-122.438812255859
"2306 Union St, San Francisco, CA 94123",37.7968478947878,-122.437380552292
"2345 Filbert St, San Francisco, CA 94123",37.7977142333984,-122.438056945801
"3025 Steiner St, San Francisco, CA 94123",37.7972946166992,-122.437217712402
"2351 Filbert St, San Francisco, CA 94123",37.7976837158203,-122.438270568848
"2340 Union St, San Francisco, CA 94123",37.7967872619629,-122.437835693359
"3035 Steiner St, San Francisco, CA 94123",37.7975540161133,-122.437278747559
"2360 Union St, San Francisco, CA 94123",37.7967491149902,-122.438163757324
"2483 Filbert St, San Francisco, CA 94123",37.7974366396666,-122.440231740475
"2450 Union St, San Francisco, CA 94123",37.7965545654297,-122.439636230469
"2485 Union St, San Francisco, CA 94123",37.7964935302734,-122.440078735352
"2435 Union St, San Francisco, CA 94123",37.7966041564941,-122.439254760742
"2856 Scott St, San Francisco, CA 94123",37.7962341308594,-122.440376281738
"2383 Union St, San Francisco, CA 94123",37.7967191487551,-122.438387051225
"2355 Union St, San Francisco, CA 94123",37.7967529296875,-122.438117980957
"2264 Green St, San Francisco, CA 94123",37.7960319519043,-122.436325073242
"2298 Green St, San Francisco, CA 94123",37.7959785461426,-122.43675994873
"2101 Union St, San Francisco, CA 94123",37.7972717285156,-122.434036254883
"2188 Green St, San Francisco, CA 94123",37.796199798584,-122.435050964355
"2843 Webster St, San Francisco, CA 94123",37.7969551086426,-122.43376159668
"2192 Green St, San Francisco, CA 94123",37.7961883544922,-122.435150146484
"2831 Webster St, San Francisco, CA 94123",37.7968330383301,-122.433731079102
"2133 Union St, San Francisco, CA 94123",37.7972297668457,-122.434364318848
"2901 Buchanan St, San Francisco, CA 94123",37.796817779541,-122.432060241699
"2020 Green St, San Francisco, CA 94123",37.796516418457,-122.432441711426
"2925 Buchanan St, San Francisco, CA 94123",37.7970085144043,-122.432098388672
"2060 Green St, San Francisco, CA 94123",37.7964477539062,-122.433052062988
"2828 Webster St, San Francisco, CA 94123",37.7968101501465,-122.433723449707
"1 Charlton Ct, San Francisco, CA 94123",37.797464132309,-122.431395873427
"2920 Buchanan St, San Francisco, CA 94123",37.7970542907715,-122.432106018066
"2654 Gough St, San Francisco, CA 94123",37.7979202270508,-122.427215576172
"2648 Gough St, San Francisco, CA 94123",37.7978439331055,-122.427200317383
"2642 Gough St, San Francisco, CA 94123",37.7977676391602,-122.427185058594
"1688 Green St, San Francisco, CA 94123",37.7972373962402,-122.426788330078
"1560 Green St, San Francisco, CA 94123",37.797477722168,-122.42488861084
"1552 Green St, San Francisco, CA 94123",37.7974554151297,-122.425030320883
"1420 Green St, San Francisco, CA 94109",37.7977714538574,-122.422584533691
"1455 Union St, San Francisco, CA 94109",37.7986488342285,-122.423225402832
"2345 Polk St, San Francisco, CA 94109",37.7984275817871,-122.422264099121
"2418 Van Ness Ave, San Francisco, CA 94109",37.7978591918945,-122.423782348633
"1499 Union St, San Francisco, CA 94109",37.7986068725586,-122.423545837402
"2400 Van Ness Ave, San Francisco, CA 94109",37.7977561950684,-122.423767089844
"2444 Van Ness Ave, San Francisco, CA 94109",37.798210144043,-122.423851013184
"2420 Van Ness Ave, San Francisco, CA 94109",37.7979316711426,-122.423797607422
"2233 Larkin St, San Francisco, CA 94109",37.7985000610352,-122.42057800293
"2245 Larkin St, San Francisco, CA 94109",37.798698425293,-122.420623779297
"1384 Green St, San Francisco, CA 94109",37.7978782653809,-122.421783447266
"2221 Larkin St, San Francisco, CA 94109",37.7983474731445,-122.420547485352
"1336 Green St, San Francisco, CA 94109",37.797966003418,-122.421157836914
"2235 Larkin St, San Francisco, CA 94109",37.7985992431641,-122.420600891113
"1395 Union St, San Francisco, CA 94109",37.7987937927246,-122.422080993652
"1360 Green St, San Francisco, CA 94109",37.7979164123535,-122.421524047852
"1342 Green St, San Francisco, CA 94109",37.7979507446289,-122.421257019043
"2265 Larkin St, San Francisco, CA 94109",37.7988319396973,-122.42064666748
"2201 Larkin St, San Francisco, CA 94109",37.7981948852539,-122.420516967773
"2145 Larkin St, San Francisco, CA 94109",37.7976684570312,-122.420417785645
"2133 Larkin St, San Francisco, CA 94109",37.7975845336914,-122.420402526855
"1325 Green St, San Francisco, CA 94109",37.7979927062988,-122.420967102051
"2107 Larkin St, San Francisco, CA 94109",37.7973175048828,-122.420349121094
"1462 Vallejo St, San Francisco, CA 94109",37.7969512939453,-122.421493530273
"2340 Van Ness Ave, San Francisco, CA 94109",37.7970962524414,-122.423614501953
"2360 Van Ness Ave, San Francisco, CA 94109",37.7974243164062,-122.423690795898
"2350 Van Ness Ave, San Francisco, CA 94109",37.797306060791,-122.423667907715
"1463 Green St, San Francisco, CA 94109",37.7976989746094,-122.423194885254
"1562 Vallejo St, San Francisco, CA 94109",37.796760559082,-122.423034667969
"1545 Green St, San Francisco, CA 94123",37.7974967956543,-122.424728393555
"1535 Green St, San Francisco, CA 94123",37.7975234985352,-122.424522399902
"1600 Vallejo St, San Francisco, CA 94123",37.7966594696045,-122.423861548305
"1640 Vallejo St, San Francisco, CA 94123",37.7965049743652,-122.425094604492
"1608 Vallejo St, San Francisco, CA 94123",37.7966041564941,-122.424308776855
"1614 Vallejo St, San Francisco, CA 94123",37.7965812683106,-122.42448425293
"2420 Franklin St, San Francisco, CA 94123",37.7969207763672,-122.425331115723
"1565 Green St, San Francisco, CA 94123",37.7974739074707,-122.424896240234
"2327 Van Ness Ave, San Francisco, CA 94109",37.7973747253418,-122.423828125
"1624 Vallejo St, San Francisco, CA 94123",37.7965507507324,-122.424728393555
"1700 Vallejo St, San Francisco, CA 94123",37.7964477539062,-122.425567626953
"2433 Franklin St, San Francisco, CA 94123",37.7969779968262,-122.425346374512
"2552 Gough St, San Francisco, CA 94123",37.7969741821289,-122.427024841309
"1808 Vallejo St, San Francisco, CA 94123",37.7962150573731,-122.427436828613
"1854 Vallejo St, San Francisco, CA 94123",37.7961578369141,-122.427856445312
"2634 Octavia St, San Francisco, CA 94123",37.7965507507324,-122.428619384766
"1868 Vallejo St, San Francisco, CA 94123",37.7961349487305,-122.428031921387
"1820 Vallejo St, San Francisco, CA 94123",37.7961845397949,-122.427658081055
"2080 Vallejo St, San Francisco, CA 94123",37.7956809997559,-122.431503295898
"1949 Green St, San Francisco, CA 94123",37.7966766357422,-122.431213378906
"2000 Vallejo St, San Francisco, CA 94123",37.7958221435547,-122.430389404297
"2140 Vallejo St, San Francisco, CA 94123",37.7955474853516,-122.432624816895
"2755 Webster St, San Francisco, CA 94123",37.7962265014648,-122.433586120605
"2195 Green St, San Francisco, CA 94123",37.796199798584,-122.435050964355
"2175 Green St, San Francisco, CA 94123",37.7962226867676,-122.434867858887
"2372 Vallejo St, San Francisco, CA 94123",37.7950668334961,-122.436416625977
"2849 Fillmore St, San Francisco, CA 94123",37.7959823608398,-122.435249328613
"2847 Fillmore St, San Francisco, CA 94123",37.7959136962891,-122.435241699219
"2800 Steiner St, San Francisco, CA 94123",37.795280456543,-122.436805725098
"2340 Vallejo St, San Francisco, CA 94123",37.7951278686523,-122.435905456543
"2754 Pierce St, San Francisco, CA 94123",37.7955360412598,-122.438545227051
"2520 Broadway, San Francisco, CA 94115",37.7937927246094,-122.43872833252
"2429 Vallejo St, San Francisco, CA 94123",37.7949523925781,-122.437339782715
"2447 Vallejo St, San Francisco, CA 94123",37.7949256896973,-122.437545776367
"2255 Vallejo St, San Francisco, CA 94123",37.7953109741211,-122.434455871582
"2660 Webster St, San Francisco, CA 94123",37.795295715332,-122.433410644531
"2621 Laguna St, San Francisco, CA 94123",37.7956695556641,-122.430122375488
"2011 Vallejo St, San Francisco, CA 94123",37.795768737793,-122.430793762207
"2030 Broadway, San Francisco, CA 94115",37.7947540283203,-122.431015014648
"2515 Octavia St, San Francisco, CA 94123",37.7956848144531,-122.428451538086
"2620 Laguna St, San Francisco, CA 94123",37.7955322265625,-122.430099487305
"1859 Vallejo St, San Francisco, CA 94123",37.7961578369141,-122.427856445312
"2514 Octavia St, San Francisco, CA 94123",37.7957534790039,-122.42845916748
"1828 Broadway, San Francisco, CA 94109",37.7951812744141,-122.427780151367
"1765 Vallejo St, San Francisco, CA 94123",37.7963600158691,-122.426307678223
"1761 Vallejo St, San Francisco, CA 94123",37.7963752746582,-122.426177978516
"2259 Van Ness Ave, San Francisco, CA 94109",37.7962678670883,-122.423607409
"1543 Vallejo St, San Francisco, CA 94109",37.796802520752,-122.422698974609
"2250 Van Ness Ave, San Francisco, CA 94109",37.7963905334473,-122.423461914062
"1555 Vallejo St, San Francisco, CA 94109",37.7967796325684,-122.422866821289
"1465 Vallejo St, San Francisco, CA 94109",37.7969732880592,-122.421334907413
"1473 Vallejo St, San Francisco, CA 94109",37.7969589233398,-122.421440124512
"1441 Vallejo St, San Francisco, CA 94109",37.7970123291016,-122.421058654785
"1416 Broadway, San Francisco, CA 94109",37.7960739135742,-122.420486450195
"1500 Pacific Ave, San Francisco, CA 94109",37.7952271699905,-122.420091032982
"2032 Polk St, San Francisco, CA 94109",37.7956390380859,-122.421699523926
"2055 Polk St, San Francisco, CA 94109",37.7957878112793,-122.421730041504
"2128 Van Ness Ave, San Francisco, CA 94109",37.7952041625977,-122.423217773438
"2160 Van Ness Ave, San Francisco, CA 94109",37.7955513000488,-122.423286437988
"2021 Polk St, San Francisco, CA 94109",37.7954521179199,-122.421661376953
"1750 Pacific Ave, San Francisco, CA 94109",37.7947082519531,-122.42414855957
"1740 Pacific Ave, San Francisco, CA 94109",37.7947196960449,-122.424034118652
"1715 Broadway, San Francisco, CA 94109",37.7954635620117,-122.42561340332
"1966 Pacific Ave, San Francisco, CA 94109",37.794246673584,-122.427703857422
"1920 Pacific Ave, San Francisco, CA 94109",37.7943115234375,-122.42716217041
"1809 Broadway, San Francisco, CA 94109",37.7952461242676,-122.427276611328
"1807 Broadway, San Francisco, CA 94109",37.7952575683594,-122.427169799805
"2060 Pacific Ave, San Francisco, CA 94109",37.7940673828125,-122.429122924805
"2405 Octavia St, San Francisco, CA 94109",37.7947120666504,-122.428260803223
"2409 Octavia St, San Francisco, CA 94109",37.794849395752,-122.428283691406
"2002 Pacific Ave, San Francisco, CA 94109",37.7941513061523,-122.42847442627
"2001 Broadway, San Francisco, CA 94115",37.794864654541,-122.43017578125
"2160 Pacific Ave, San Francisco, CA 94115",37.7938461303711,-122.430824279785
"2230 Pacific Ave, San Francisco, CA 94115",37.7936973571777,-122.432037353516
"2364 Pacific Ave, San Francisco, CA 94115",37.7934226989746,-122.434219360352
"2285 Broadway, San Francisco, CA 94115",37.7943153381348,-122.434608459473
"2410 Pacific Ave, San Francisco, CA 94115",37.7932891845703,-122.435272216797
"2635 Fillmore St, San Francisco, CA 94115",37.7938995361328,-122.434829711914
"2395 Pacific Ave, San Francisco, CA 94115",37.7933959960938,-122.434417724609
"2380 Jackson St, San Francisco, CA 94115",37.7925047278404,-122.434249743819
"2411 Webster St, San Francisco, CA 94115",37.7932014465332,-122.43302154541
"2530 Fillmore St, San Francisco, CA 94115",37.7928848266601,-122.434631347656
"2286 Jackson St, San Francisco, CA 94115",37.7927093505859,-122.4326171875
"2280 Jackson St, San Francisco, CA 94115",37.7927284240723,-122.432495117188
"2400 Webster St, San Francisco, CA 94115",37.7929191589355,-122.432968139648
"2199 Pacific Ave, San Francisco, CA 94115",37.7937965393066,-122.43123626709
"2130 Jackson St, San Francisco, CA 94115",37.7930068969727,-122.430381774902
"2150 Jackson St, San Francisco, CA 94115",37.7929801940918,-122.430603027344
"2171 Pacific Ave, San Francisco, CA 94115",37.7938499450684,-122.430801391602
"1901 Pacific Ave, San Francisco, CA 94109",37.7943649291992,-122.426704406738
"1900 Jackson St, San Francisco, CA 94109",37.7935066223145,-122.426528930664
"2209 Gough St, San Francisco, CA 94109",37.7938804626465,-122.426391601562
"1845 Pacific Ave, San Francisco, CA 94109",37.7945098876953,-122.425605773926
"1831 Pacific Ave, San Francisco, CA 94109",37.7945404052734,-122.425392150879
"1821 Pacific Ave, San Francisco, CA 94109",37.7945594787598,-122.425224304199
"2145 Franklin St, San Francisco, CA 94109",37.7943916320801,-122.4248046875
"1730 Jackson St, San Francisco, CA 94109",37.793830871582,-122.423919677734
"1524 Jackson St, San Francisco, CA 94109",37.7942848205566,-122.420280456543
"1849 Larkin St, San Francisco, CA 94109",37.7950477600098,-122.419883728027
"1534 Jackson St, San Francisco, CA 94109",37.7942733764648,-122.420364379883
"1542 Jackson St, San Francisco, CA 94109",37.794261932373,-122.420448303223
"1580 Jackson St, San Francisco, CA 94109",37.7941818237305,-122.42106628418
